param,param_value,policy,seed,metric,value,diff_from_baseline
consumption_alpha,0.35,ownership_cap_soft,2,rental_vacancy_rate,0.2074688796680498,-0.00829875518672199
consumption_alpha,0.35,ownership_cap_soft,2,annual_appreciation_g,-0.015153153119278007,0.006003257200578593
consumption_alpha,0.35,ownership_cap_hard,2,homeownership_rate,0.43556701030927836,-0.0071413230240549574
consumption_alpha,0.35,ownership_cap_hard,2,rental_vacancy_rate,0.22433460076045628,0.008566965905684482
consumption_alpha,0.35,ownership_cap_hard,2,annual_appreciation_g,0.06595231279421832,0.08710872311407492
consumption_alpha,0.35,purchase_tax,2,homeownership_rate,0.4156171284634761,-0.02709120486985722
consumption_alpha,0.35,purchase_tax,2,rental_vacancy_rate,0.10526315789473684,-0.11050447696003496
consumption_alpha,0.35,purchase_tax,2,annual_appreciation_g,-0.03,-0.008843589680143399
consumption_alpha,0.35,vacancy_tax,2,homeownership_rate,0.46842105263157896,0.025712719298245645
consumption_alpha,0.35,vacancy_tax,2,rental_vacancy_rate,0.2594142259414226,0.04364659108665081
consumption_alpha,0.35,vacancy_tax,2,annual_appreciation_g,0.07194148873566308,0.09309789905551968
consumption_alpha,0.35,portfolio_tax,2,homeownership_rate,0.4427083333333333,0.0
consumption_alpha,0.35,portfolio_tax,2,rental_vacancy_rate,0.2157676348547718,0.0
consumption_alpha,0.35,portfolio_tax,2,annual_appreciation_g,-0.0211564103198566,0.0
consumption_alpha,0.35,geographic,2,homeownership_rate,0.25857519788918204,-0.18413313544415127
consumption_alpha,0.35,geographic,2,rental_vacancy_rate,0.11078717201166181,-0.10498046284310998
consumption_alpha,0.35,geographic,2,annual_appreciation_g,0.09919968233730603,0.12035609265716263
consumption_alpha,0.35,baseline,3,homeownership_rate,0.39949748743718594,0.0
consumption_alpha,0.35,baseline,3,rental_vacancy_rate,0.15254237288135594,0.0
consumption_alpha,0.35,baseline,3,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,3,homeownership_rate,0.5,0.10050251256281406
consumption_alpha,0.35,waiting_period,3,rental_vacancy_rate,0.15137614678899083,-0.001166226092365108
consumption_alpha,0.35,waiting_period,3,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_soft,3,homeownership_rate,0.4080604534005038,0.008562965963317848
consumption_alpha,0.35,ownership_cap_soft,3,rental_vacancy_rate,0.13675213675213677,-0.015790236129219176
consumption_alpha,0.35,ownership_cap_soft,3,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_hard,3,homeownership_rate,0.4635416666666667,0.06404417922948075
consumption_alpha,0.35,ownership_cap_hard,3,rental_vacancy_rate,0.29338842975206614,0.1408460568707102
consumption_alpha,0.35,ownership_cap_hard,3,annual_appreciation_g,0.0,0.03
consumption_alpha,0.35,purchase_tax,3,homeownership_rate,0.3842239185750636,-0.015273568862122333
consumption_alpha,0.35,purchase_tax,3,rental_vacancy_rate,0.12452830188679245,-0.02801407099456349
consumption_alpha,0.35,purchase_tax,3,annual_appreciation_g,-0.015276947542052222,0.014723052457947777
consumption_alpha,0.35,vacancy_tax,3,homeownership_rate,0.3765586034912718,-0.022938883945914146
consumption_alpha,0.35,vacancy_tax,3,rental_vacancy_rate,0.11063829787234042,-0.04190407500901552
consumption_alpha,0.35,vacancy_tax,3,annual_appreciation_g,-0.01050298145245765,0.01949701854754235
consumption_alpha,0.35,portfolio_tax,3,homeownership_rate,0.39949748743718594,0.0
consumption_alpha,0.35,portfolio_tax,3,rental_vacancy_rate,0.15254237288135594,0.0
consumption_alpha,0.35,portfolio_tax,3,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,3,homeownership_rate,0.28433734939759037,-0.11516013803959557
consumption_alpha,0.35,geographic,3,rental_vacancy_rate,0.13559322033898305,-0.01694915254237289
consumption_alpha,0.35,geographic,3,annual_appreciation_g,0.02930373124583685,0.05930373124583685
consumption_alpha,0.35,baseline,4,homeownership_rate,0.4427860696517413,0.0
consumption_alpha,0.35,baseline,4,rental_vacancy_rate,0.029556650246305417,0.0
consumption_alpha,0.35,baseline,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,4,homeownership_rate,0.4780361757105943,0.03525010605885304
consumption_alpha,0.35,waiting_period,4,rental_vacancy_rate,0.1872146118721461,0.1576579616258407
consumption_alpha,0.35,waiting_period,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_soft,4,homeownership_rate,0.4358974358974359,-0.006888633754305373
consumption_alpha,0.35,ownership_cap_soft,4,rental_vacancy_rate,0.12857142857142856,0.09901477832512315
consumption_alpha,0.35,ownership_cap_soft,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_hard,4,homeownership_rate,0.4044665012406948,-0.0383195684110465
consumption_alpha,0.35,ownership_cap_hard,4,rental_vacancy_rate,0.03286384976525822,0.003307199518952801
consumption_alpha,0.35,ownership_cap_hard,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,purchase_tax,4,homeownership_rate,0.39746835443037976,-0.04531771522136152
consumption_alpha,0.35,purchase_tax,4,rental_vacancy_rate,0.009174311926605505,-0.020382338319699912
consumption_alpha,0.35,purchase_tax,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,vacancy_tax,4,homeownership_rate,0.5173267326732673,0.07454066302152607
consumption_alpha,0.35,vacancy_tax,4,rental_vacancy_rate,0.24537037037037038,0.21581372012406497
consumption_alpha,0.35,vacancy_tax,4,annual_appreciation_g,0.0009552113961039943,0.030955211396103993
consumption_alpha,0.35,portfolio_tax,4,homeownership_rate,0.4427860696517413,0.0
consumption_alpha,0.35,portfolio_tax,4,rental_vacancy_rate,0.029556650246305417,0.0
consumption_alpha,0.35,portfolio_tax,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,4,homeownership_rate,0.2656641604010025,-0.17712190925073878
consumption_alpha,0.35,geographic,4,rental_vacancy_rate,0.10115606936416185,0.07159941911785644
consumption_alpha,0.35,geographic,4,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,baseline,5,homeownership_rate,0.43846153846153846,0.0
consumption_alpha,0.35,baseline,5,rental_vacancy_rate,0.2196078431372549,0.0
consumption_alpha,0.35,baseline,5,annual_appreciation_g,0.0029488412061660085,0.0
consumption_alpha,0.35,waiting_period,5,homeownership_rate,0.46115288220551376,0.0226913437439753
consumption_alpha,0.35,waiting_period,5,rental_vacancy_rate,0.25217391304347825,0.03256606990622335
consumption_alpha,0.35,waiting_period,5,annual_appreciation_g,-0.03,-0.03294884120616601
consumption_alpha,0.35,ownership_cap_soft,5,homeownership_rate,0.4397905759162304,0.0013290374546919281
consumption_alpha,0.35,ownership_cap_soft,5,rental_vacancy_rate,0.2813688212927757,0.061760978155520785
consumption_alpha,0.35,ownership_cap_soft,5,annual_appreciation_g,-0.023992551778909244,-0.026941392985075252
consumption_alpha,0.35,ownership_cap_hard,5,homeownership_rate,0.4517766497461929,0.013315111284654457
consumption_alpha,0.35,ownership_cap_hard,5,rental_vacancy_rate,0.24,0.020392156862745092
consumption_alpha,0.35,ownership_cap_hard,5,annual_appreciation_g,-0.03,-0.03294884120616601
consumption_alpha,0.35,purchase_tax,5,homeownership_rate,0.4509283819628647,0.012466843501326264
consumption_alpha,0.35,purchase_tax,5,rental_vacancy_rate,0.25112107623318386,0.03151323309592896
consumption_alpha,0.35,purchase_tax,5,annual_appreciation_g,-0.03,-0.03294884120616601
consumption_alpha,0.35,vacancy_tax,5,homeownership_rate,0.37254901960784315,-0.06591251885369531
consumption_alpha,0.35,vacancy_tax,5,rental_vacancy_rate,0.0815450643776824,-0.1380627787595725
consumption_alpha,0.35,vacancy_tax,5,annual_appreciation_g,-0.012011156223346808,-0.014959997429512817
consumption_alpha,0.35,portfolio_tax,5,homeownership_rate,0.43846153846153846,0.0
consumption_alpha,0.35,portfolio_tax,5,rental_vacancy_rate,0.2196078431372549,0.0
consumption_alpha,0.35,portfolio_tax,5,annual_appreciation_g,0.0029488412061660085,0.0
consumption_alpha,0.35,geographic,5,homeownership_rate,0.24804177545691905,-0.1904197630046194
consumption_alpha,0.35,geographic,5,rental_vacancy_rate,0.13764044943820225,-0.08196739369905265
consumption_alpha,0.35,geographic,5,annual_appreciation_g,0.0535573187492413,0.05060847754307529
consumption_alpha,0.35,baseline,6,homeownership_rate,0.48205128205128206,0.0
consumption_alpha,0.35,baseline,6,rental_vacancy_rate,0.25217391304347825,0.0
consumption_alpha,0.35,baseline,6,annual_appreciation_g,0.0,0.0
consumption_alpha,0.35,waiting_period,6,homeownership_rate,0.45569620253164556,-0.026355079519636504
consumption_alpha,0.35,waiting_period,6,rental_vacancy_rate,0.1926605504587156,-0.05951336258476264
consumption_alpha,0.35,waiting_period,6,annual_appreciation_g,-0.03,-0.03
consumption_alpha,0.35,ownership_cap_soft,6,homeownership_rate,0.3994708994708995,-0.08258038258038258
consumption_alpha,0.35,ownership_cap_soft,6,rental_vacancy_rate,0.18930041152263374,-0.0628735015208445
consumption_alpha,0.35,ownership_cap_soft,6,annual_appreciation_g,-0.03,-0.03
consumption_alpha,0.35,ownership_cap_hard,6,homeownership_rate,0.4097938144329897,-0.07225746761829238
consumption_alpha,0.35,ownership_cap_hard,6,rental_vacancy_rate,0.1297071129707113,-0.12246680007276695
consumption_alpha,0.35,ownership_cap_hard,6,annual_appreciation_g,-0.03,-0.03
consumption_alpha,0.35,purchase_tax,6,homeownership_rate,0.3726541554959786,-0.10939712655530348
consumption_alpha,0.35,purchase_tax,6,rental_vacancy_rate,0.061224489795918366,-0.19094942324755987
consumption_alpha,0.35,purchase_tax,6,annual_appreciation_g,-0.03,-0.03
consumption_alpha,0.35,vacancy_tax,6,homeownership_rate,0.48205128205128206,0.0
consumption_alpha,0.35,vacancy_tax,6,rental_vacancy_rate,0.25217391304347825,0.0
consumption_alpha,0.35,vacancy_tax,6,annual_appreciation_g,0.0,0.0
consumption_alpha,0.35,portfolio_tax,6,homeownership_rate,0.48205128205128206,0.0
consumption_alpha,0.35,portfolio_tax,6,rental_vacancy_rate,0.25217391304347825,0.0
consumption_alpha,0.35,portfolio_tax,6,annual_appreciation_g,0.0,0.0
consumption_alpha,0.35,geographic,6,homeownership_rate,0.25728155339805825,-0.2247697286532238
consumption_alpha,0.35,geographic,6,rental_vacancy_rate,0.12876712328767123,-0.12340678975580702
consumption_alpha,0.35,geographic,6,annual_appreciation_g,0.027777298362026803,0.027777298362026803
consumption_alpha,0.35,baseline,7,homeownership_rate,0.43360433604336046,0.0
consumption_alpha,0.35,baseline,7,rental_vacancy_rate,0.2081447963800905,0.0
consumption_alpha,0.35,baseline,7,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,7,homeownership_rate,0.5595238095238095,0.12591947348044907
consumption_alpha,0.35,waiting_period,7,rental_vacancy_rate,0.2398190045248869,0.03167420814479638
consumption_alpha,0.35,waiting_period,7,annual_appreciation_g,-0.012943279160200771,0.017056720839799228
consumption_alpha,0.35,ownership_cap_soft,7,homeownership_rate,0.43902439024390244,0.005420054200541979
consumption_alpha,0.35,ownership_cap_soft,7,rental_vacancy_rate,0.20642201834862386,-0.001722778031466643
consumption_alpha,0.35,ownership_cap_soft,7,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_hard,7,homeownership_rate,0.4366576819407008,0.0030533458973403538
consumption_alpha,0.35,ownership_cap_hard,7,rental_vacancy_rate,0.19724770642201836,-0.010897089958072148
consumption_alpha,0.35,ownership_cap_hard,7,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,purchase_tax,7,homeownership_rate,0.3979848866498741,-0.03561944939348638
consumption_alpha,0.35,purchase_tax,7,rental_vacancy_rate,0.017543859649122806,-0.1906009367309677
consumption_alpha,0.35,purchase_tax,7,annual_appreciation_g,-0.02451422666916614,0.00548577333083386
consumption_alpha,0.35,vacancy_tax,7,homeownership_rate,0.47733333333333333,0.04372899728997287
consumption_alpha,0.35,vacancy_tax,7,rental_vacancy_rate,0.19534883720930232,-0.012795959170788185
consumption_alpha,0.35,vacancy_tax,7,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,portfolio_tax,7,homeownership_rate,0.43360433604336046,0.0
consumption_alpha,0.35,portfolio_tax,7,rental_vacancy_rate,0.2081447963800905,0.0
consumption_alpha,0.35,portfolio_tax,7,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,7,homeownership_rate,0.2425,-0.19110433604336047
consumption_alpha,0.35,geographic,7,rental_vacancy_rate,0.12078651685393259,-0.08735827952615792
consumption_alpha,0.35,geographic,7,annual_appreciation_g,0.12258745689784933,0.15258745689784933
consumption_alpha,0.35,baseline,8,homeownership_rate,0.3827751196172249,0.0
consumption_alpha,0.35,baseline,8,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,baseline,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,8,homeownership_rate,0.32891246684350134,-0.05386265277372354
consumption_alpha,0.35,waiting_period,8,rental_vacancy_rate,0.035856573705179286,0.035856573705179286
consumption_alpha,0.35,waiting_period,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_soft,8,homeownership_rate,0.37922077922077924,-0.0035543403964456433
consumption_alpha,0.35,ownership_cap_soft,8,rental_vacancy_rate,0.08888888888888889,0.08888888888888889
consumption_alpha,0.35,ownership_cap_soft,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_hard,8,homeownership_rate,0.3851851851851852,0.0024100655679603067
consumption_alpha,0.35,ownership_cap_hard,8,rental_vacancy_rate,0.018518518518518517,0.018518518518518517
consumption_alpha,0.35,ownership_cap_hard,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,purchase_tax,8,homeownership_rate,0.49066666666666664,0.10789154704944176
consumption_alpha,0.35,purchase_tax,8,rental_vacancy_rate,0.20614035087719298,0.20614035087719298
consumption_alpha,0.35,purchase_tax,8,annual_appreciation_g,0.0,0.03
consumption_alpha,0.35,vacancy_tax,8,homeownership_rate,0.3827751196172249,0.0
consumption_alpha,0.35,vacancy_tax,8,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,vacancy_tax,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,portfolio_tax,8,homeownership_rate,0.3827751196172249,0.0
consumption_alpha,0.35,portfolio_tax,8,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,portfolio_tax,8,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,8,homeownership_rate,0.271356783919598,-0.11141833569762688
consumption_alpha,0.35,geographic,8,rental_vacancy_rate,0.09329446064139942,0.09329446064139942
consumption_alpha,0.35,geographic,8,annual_appreciation_g,-0.02102507741561277,0.00897492258438723
consumption_alpha,0.35,baseline,9,homeownership_rate,0.42710997442455245,0.0
consumption_alpha,0.35,baseline,9,rental_vacancy_rate,0.10087719298245613,0.0
consumption_alpha,0.35,baseline,9,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,9,homeownership_rate,0.5265700483091788,0.0994600738846263
consumption_alpha,0.35,waiting_period,9,rental_vacancy_rate,0.2765957446808511,0.17571855169839495
consumption_alpha,0.35,waiting_period,9,annual_appreciation_g,0.0,0.03
consumption_alpha,0.35,ownership_cap_soft,9,homeownership_rate,0.46174142480211083,0.03463145037755838
consumption_alpha,0.35,ownership_cap_soft,9,rental_vacancy_rate,0.18777292576419213,0.086895732781736
consumption_alpha,0.35,ownership_cap_soft,9,annual_appreciation_g,-0.011478595474558984,0.018521404525441015
consumption_alpha,0.35,ownership_cap_hard,9,homeownership_rate,0.45118733509234826,0.02407736066779581
consumption_alpha,0.35,ownership_cap_hard,9,rental_vacancy_rate,0.15859030837004406,0.05771311538758793
consumption_alpha,0.35,ownership_cap_hard,9,annual_appreciation_g,-0.018559671086967766,0.011440328913032233
consumption_alpha,0.35,purchase_tax,9,homeownership_rate,0.36923076923076925,-0.0578792051937832
consumption_alpha,0.35,purchase_tax,9,rental_vacancy_rate,0.12692307692307692,0.02604588394062078
consumption_alpha,0.35,purchase_tax,9,annual_appreciation_g,-0.01758753043980177,0.01241246956019823
consumption_alpha,0.35,vacancy_tax,9,homeownership_rate,0.3979328165374677,-0.029177157887084748
consumption_alpha,0.35,vacancy_tax,9,rental_vacancy_rate,0.04128440366972477,-0.05959278931273136
consumption_alpha,0.35,vacancy_tax,9,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,portfolio_tax,9,homeownership_rate,0.42710997442455245,0.0
consumption_alpha,0.35,portfolio_tax,9,rental_vacancy_rate,0.10087719298245613,0.0
consumption_alpha,0.35,portfolio_tax,9,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,9,homeownership_rate,0.17662337662337663,-0.2504865978011758
consumption_alpha,0.35,geographic,9,rental_vacancy_rate,0.10027855153203342,-0.00059864145042271
consumption_alpha,0.35,geographic,9,annual_appreciation_g,-0.0013306501569195772,0.02866934984308042
consumption_alpha,0.35,baseline,10,homeownership_rate,0.41959798994974873,0.0
consumption_alpha,0.35,baseline,10,rental_vacancy_rate,0.08755760368663594,0.0
consumption_alpha,0.35,baseline,10,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,10,homeownership_rate,0.49765258215962443,0.0780545922098757
consumption_alpha,0.35,waiting_period,10,rental_vacancy_rate,0.2168141592920354,0.12925655560539945
consumption_alpha,0.35,waiting_period,10,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_soft,10,homeownership_rate,0.5037593984962406,0.0841614085464919
consumption_alpha,0.35,ownership_cap_soft,10,rental_vacancy_rate,0.2300469483568075,0.14248934467017155
consumption_alpha,0.35,ownership_cap_soft,10,annual_appreciation_g,-0.014158101948370194,0.015841898051629805
consumption_alpha,0.35,ownership_cap_hard,10,homeownership_rate,0.4345679012345679,0.01496991128481917
consumption_alpha,0.35,ownership_cap_hard,10,rental_vacancy_rate,0.15178571428571427,0.06422811059907833
consumption_alpha,0.35,ownership_cap_hard,10,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,purchase_tax,10,homeownership_rate,0.3622448979591837,-0.05735309199056504
consumption_alpha,0.35,purchase_tax,10,rental_vacancy_rate,0.09361702127659574,0.006059417589959801
consumption_alpha,0.35,purchase_tax,10,annual_appreciation_g,-0.023990012042771736,0.006009987957228263
consumption_alpha,0.35,vacancy_tax,10,homeownership_rate,0.4267352185089974,0.007137228559248698
consumption_alpha,0.35,vacancy_tax,10,rental_vacancy_rate,0.12385321100917432,0.03629560732253838
consumption_alpha,0.35,vacancy_tax,10,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,portfolio_tax,10,homeownership_rate,0.41959798994974873,0.0
consumption_alpha,0.35,portfolio_tax,10,rental_vacancy_rate,0.08755760368663594,0.0
consumption_alpha,0.35,portfolio_tax,10,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,10,homeownership_rate,0.2845953002610966,-0.13500268968865214
consumption_alpha,0.35,geographic,10,rental_vacancy_rate,0.1636904761904762,0.07613287250384025
consumption_alpha,0.35,geographic,10,annual_appreciation_g,0.0008912435348125136,0.030891243534812513
consumption_alpha,0.35,baseline,11,homeownership_rate,0.4665012406947891,0.0
consumption_alpha,0.35,baseline,11,rental_vacancy_rate,0.11818181818181818,0.0
consumption_alpha,0.35,baseline,11,annual_appreciation_g,0.003579885240909908,0.0
consumption_alpha,0.35,waiting_period,11,homeownership_rate,0.4166666666666667,-0.049834574028122414
consumption_alpha,0.35,waiting_period,11,rental_vacancy_rate,0.07142857142857142,-0.046753246753246755
consumption_alpha,0.35,waiting_period,11,annual_appreciation_g,-0.011687213784572825,-0.015267099025482733
consumption_alpha,0.35,ownership_cap_soft,11,homeownership_rate,0.47685185185185186,0.010350611157062761
consumption_alpha,0.35,ownership_cap_soft,11,rental_vacancy_rate,0.12053571428571429,0.002353896103896108
consumption_alpha,0.35,ownership_cap_soft,11,annual_appreciation_g,-0.016532827329137967,-0.020112712570047875
consumption_alpha,0.35,ownership_cap_hard,11,homeownership_rate,0.4768856447688564,0.010384404074067322
consumption_alpha,0.35,ownership_cap_hard,11,rental_vacancy_rate,0.16956521739130434,0.05138339920948616
consumption_alpha,0.35,ownership_cap_hard,11,annual_appreciation_g,-0.008925724649091138,-0.012505609890001046
consumption_alpha,0.35,purchase_tax,11,homeownership_rate,0.36561743341404357,-0.10088380728074553
consumption_alpha,0.35,purchase_tax,11,rental_vacancy_rate,0.00398406374501992,-0.11419775443679826
consumption_alpha,0.35,purchase_tax,11,annual_appreciation_g,-0.015157974664434581,-0.01873785990534449
consumption_alpha,0.35,vacancy_tax,11,homeownership_rate,0.39260969976905313,-0.07389154092573597
consumption_alpha,0.35,vacancy_tax,11,rental_vacancy_rate,0.0,-0.11818181818181818
consumption_alpha,0.35,vacancy_tax,11,annual_appreciation_g,-0.017492441736617903,-0.02107232697752781
consumption_alpha,0.35,portfolio_tax,11,homeownership_rate,0.4665012406947891,0.0
consumption_alpha,0.35,portfolio_tax,11,rental_vacancy_rate,0.11818181818181818,0.0
consumption_alpha,0.35,portfolio_tax,11,annual_appreciation_g,0.003579885240909908,0.0
consumption_alpha,0.35,geographic,11,homeownership_rate,0.3026634382566586,-0.1638378024381305
consumption_alpha,0.35,geographic,11,rental_vacancy_rate,0.15088757396449703,0.032705755782678855
consumption_alpha,0.35,geographic,11,annual_appreciation_g,-0.03,-0.03357988524090991
consumption_alpha,0.35,baseline,12,homeownership_rate,0.34748010610079577,0.0
consumption_alpha,0.35,baseline,12,rental_vacancy_rate,0.008547008547008548,0.0
consumption_alpha,0.35,baseline,12,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,waiting_period,12,homeownership_rate,0.4948453608247423,0.14736525472394651
consumption_alpha,0.35,waiting_period,12,rental_vacancy_rate,0.16037735849056603,0.15183034994355749
consumption_alpha,0.35,waiting_period,12,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,ownership_cap_soft,12,homeownership_rate,0.45,0.10251989389920424
consumption_alpha,0.35,ownership_cap_soft,12,rental_vacancy_rate,0.16170212765957448,0.15315511911256594
consumption_alpha,0.35,ownership_cap_soft,12,annual_appreciation_g,-0.0010685923241936512,0.028931407675806348
consumption_alpha,0.35,ownership_cap_hard,12,homeownership_rate,0.5330073349633252,0.18552722886252943
consumption_alpha,0.35,ownership_cap_hard,12,rental_vacancy_rate,0.24358974358974358,0.23504273504273504
consumption_alpha,0.35,ownership_cap_hard,12,annual_appreciation_g,0.012677866007172689,0.04267786600717269
consumption_alpha,0.35,purchase_tax,12,homeownership_rate,0.4650537634408602,0.11757365734006442
consumption_alpha,0.35,purchase_tax,12,rental_vacancy_rate,0.16666666666666666,0.1581196581196581
consumption_alpha,0.35,purchase_tax,12,annual_appreciation_g,-0.007816316047021044,0.022183683952978955
consumption_alpha,0.35,vacancy_tax,12,homeownership_rate,0.44584382871536526,0.0983637226145695
consumption_alpha,0.35,vacancy_tax,12,rental_vacancy_rate,0.1282051282051282,0.11965811965811965
consumption_alpha,0.35,vacancy_tax,12,annual_appreciation_g,-0.021047648112858863,0.008952351887141136
consumption_alpha,0.35,portfolio_tax,12,homeownership_rate,0.34748010610079577,0.0
consumption_alpha,0.35,portfolio_tax,12,rental_vacancy_rate,0.008547008547008548,0.0
consumption_alpha,0.35,portfolio_tax,12,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,geographic,12,homeownership_rate,0.3125,-0.03498010610079577
consumption_alpha,0.35,geographic,12,rental_vacancy_rate,0.10638297872340426,0.09783597017639571
consumption_alpha,0.35,geographic,12,annual_appreciation_g,-0.03,0.0
consumption_alpha,0.35,baseline,13,homeownership_rate,0.43005181347150256,0.0
consumption_alpha,0.35,baseline,13,rental_vacancy_rate,0.125,0.0
consumption_alpha,0.35,baseline,13,annual_appreciation_g,-0.007366407452159884,0.0
consumption_alpha,0.35,waiting_period,13,homeownership_rate,0.3684210526315789,-0.06163076083992364
consumption_alpha,0.35,waiting_period,13,rental_vacancy_rate,0.0,-0.125
consumption_alpha,0.35,waiting_period,13,annual_appreciation_g,-0.015766221538837555,-0.00839981408667767
consumption_alpha,0.35,ownership_cap_soft,13,homeownership_rate,0.43005181347150256,0.0
consumption_alpha,0.35,ownership_cap_soft,13,rental_vacancy_rate,0.125,0.0
consumption_alpha,0.35,ownership_cap_soft,13,annual_appreciation_g,-0.007366407452159884,0.0
consumption_alpha,0.35,ownership_cap_hard,13,homeownership_rate,0.43005181347150256,0.0
consumption_alpha,0.35,ownership_cap_hard,13,rental_vacancy_rate,0.125,0.0
consumption_alpha,0.35,ownership_cap_hard,13,annual_appreciation_g,-0.007366407452159884,0.0
consumption_alpha,0.35,purchase_tax,13,homeownership_rate,0.38186813186813184,-0.04818368160337072
consumption_alpha,0.35,purchase_tax,13,rental_vacancy_rate,0.14615384615384616,0.021153846153846162
consumption_alpha,0.35,purchase_tax,13,annual_appreciation_g,-0.0012484394506866447,0.00611796800147324
consumption_alpha,0.35,vacancy_tax,13,homeownership_rate,0.4531645569620253,0.023112743490522725
consumption_alpha,0.35,vacancy_tax,13,rental_vacancy_rate,0.1552511415525114,0.030251141552511407
consumption_alpha,0.35,vacancy_tax,13,annual_appreciation_g,-0.0243584638139297,-0.016992056361769814
consumption_alpha,0.35,portfolio_tax,13,homeownership_rate,0.43005181347150256,0.0
consumption_alpha,0.35,portfolio_tax,13,rental_vacancy_rate,0.125,0.0
consumption_alpha,0.35,portfolio_tax,13,annual_appreciation_g,-0.007366407452159884,0.0
consumption_alpha,0.35,geographic,13,homeownership_rate,0.24274406332453827,-0.1873077501469643
consumption_alpha,0.35,geographic,13,rental_vacancy_rate,0.16129032258064516,0.03629032258064516
consumption_alpha,0.35,geographic,13,annual_appreciation_g,0.0273208852251543,0.034687292677314185
consumption_alpha,0.35,baseline,14,homeownership_rate,0.3737864077669903,0.0
consumption_alpha,0.35,baseline,14,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,baseline,14,annual_appreciation_g,-0.02107213173736333,0.0
consumption_alpha,0.35,waiting_period,14,homeownership_rate,0.4696969696969697,0.09591056192997943
consumption_alpha,0.35,waiting_period,14,rental_vacancy_rate,0.17180616740088106,0.17180616740088106
consumption_alpha,0.35,waiting_period,14,annual_appreciation_g,-0.0036699851158241703,0.01740214662153916
consumption_alpha,0.35,ownership_cap_soft,14,homeownership_rate,0.4282178217821782,0.05443141401518792
consumption_alpha,0.35,ownership_cap_soft,14,rental_vacancy_rate,0.08733624454148471,0.08733624454148471
consumption_alpha,0.35,ownership_cap_soft,14,annual_appreciation_g,0.001893456289274953,0.022965588026638284
consumption_alpha,0.35,ownership_cap_hard,14,homeownership_rate,0.4200477326968974,0.04626132492990709
consumption_alpha,0.35,ownership_cap_hard,14,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,ownership_cap_hard,14,annual_appreciation_g,-0.01757342209039714,0.0034987096469661916
consumption_alpha,0.35,purchase_tax,14,homeownership_rate,0.4132029339853301,0.0394165262183398
consumption_alpha,0.35,purchase_tax,14,rental_vacancy_rate,0.08139534883720931,0.08139534883720931
consumption_alpha,0.35,purchase_tax,14,annual_appreciation_g,-0.027286964860485208,-0.006214833123121877
consumption_alpha,0.35,vacancy_tax,14,homeownership_rate,0.3567961165048544,-0.016990291262135915
consumption_alpha,0.35,vacancy_tax,14,rental_vacancy_rate,0.0,0.0
consumption_alpha,0.35,vacancy_tax,14,annual_appreciation_g,-0.03,-0.008927868262636668
consumption_alpha,0.35,portfolio_tax,14,homeownership_rate,0.3737864077669903,0.0
consumption_alpha,0.35,portfolio_tax,14,rental_vacancy_rate,0.0,0.0
